Date,Days_From_Start,Cashflow_Type,Amount,Currency,Accrual_Factor,IRR,Path_Rank,MC_Utilization,MC_Credit_Spread
2025-01-01,0,notional,-25000000.0,USD,0.0,0.07603673677597123,Bottom_2,0.25,0.015
2025-04-01,90,float_reset,375000.00000000006,USD,0.25,0.07603673677597123,Bottom_2,0.2807672979739786,0.0011683820577690022
2025-04-01,90,commitment_fee,93750.0,USD,0.25,0.07603673677597123,Bottom_2,0.2807672979739786,0.0011683820577690022
2025-04-01,90,facility_fee,25000.0,USD,0.25,0.07603673677597123,Bottom_2,0.2807672979739786,0.0011683820577690022
2025-04-01,90,notional,-3076729.797397859,USD,0.0,0.07603673677597123,Bottom_2,0.2807672979739786,0.0011683820577690022
2025-07-01,181,float_reset,425830.40192720084,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.285098911305197,0.0
2025-07-01,181,commitment_fee,90903.02,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.285098911305197,0.0
2025-07-01,181,facility_fee,25277.78,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.285098911305197,0.0
2025-07-01,181,notional,-433161.3331218398,USD,0.0,0.07603673677597123,Bottom_2,0.285098911305197,0.0
2025-10-01,273,float_reset,437151.6640013021,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.28417376064135674,0.0
2025-10-01,273,commitment_fee,91348.47,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.28417376064135674,0.0
2025-10-01,273,facility_fee,25555.56,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.28417376064135674,0.0
2025-10-01,273,notional,92515.06638402463,USD,0.0,0.07603673677597123,Bottom_2,0.28417376064135674,0.0
2026-01-01,365,float_reset,435733.0996500803,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.4052604316402035,0.0
2026-01-01,365,commitment_fee,91466.69,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.4052604316402035,0.0
2026-01-01,365,facility_fee,25555.56,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.4052604316402035,0.0
2026-01-01,365,notional,-12108667.099884674,USD,0.0,0.07603673677597123,Bottom_2,0.4052604316402035,0.0
2026-04-01,455,float_reset,607890.6474603052,USD,0.25,0.07603673677597123,Bottom_2,0.43775640022204526,0.0
2026-04-01,455,commitment_fee,74342.45,USD,0.25,0.07603673677597123,Bottom_2,0.43775640022204526,0.0
2026-04-01,455,facility_fee,25000.0,USD,0.25,0.07603673677597123,Bottom_2,0.43775640022204526,0.0
2026-04-01,455,notional,-3249596.8581841784,USD,0.0,0.07603673677597123,Bottom_2,0.43775640022204526,0.0
2026-07-01,546,float_reset,663930.5403367686,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.4154768393993364,0.0
2026-07-01,546,commitment_fee,71061.34,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.4154768393993364,0.0
2026-07-01,546,facility_fee,25277.78,USD,0.25277777777777777,0.07603673677597123,Bottom_2,0.4154768393993364,0.0
2026-07-01,546,notional,2227956.0822708877,USD,0.0,0.07603673677597123,Bottom_2,0.4154768393993364,0.0
2026-10-01,638,float_reset,637064.4870789824,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3330099749139389,0.0
2026-10-01,638,commitment_fee,74689.07,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3330099749139389,0.0
2026-10-01,638,facility_fee,25555.56,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3330099749139389,0.0
2026-10-01,638,notional,8246686.448539747,USD,0.0,0.07603673677597123,Bottom_2,0.3330099749139389,0.0
2027-01-01,730,float_reset,510615.2948680396,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3108606662358024,0.0001894892770282557
2027-01-01,730,commitment_fee,85226.5,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3108606662358024,0.0001894892770282557
2027-01-01,730,facility_fee,25555.56,USD,0.25555555555555554,0.07603673677597123,Bottom_2,0.3108606662358024,0.0001894892770282557
2027-01-01,730,notional,2214930.8678136524,USD,0.0,0.07603673677597123,Bottom_2,0.3108606662358024,0.0001894892770282557
2027-01-01,730,notional,31086066.62358024,USD,0.0,0.07603673677597123,Bottom_2,0.3108606662358024,0.0001894892770282557
