Date,Days_From_Start,Cashflow_Type,Amount,Currency,Accrual_Factor,IRR,Path_Rank,MC_Utilization,MC_Credit_Spread
2025-01-01,0,notional,-25000000.0,USD,0.0,0.07661087977597568,Bottom_3,0.25,0.015
2025-04-01,90,float_reset,407875.28364218085,USD,0.25,0.07661087977597568,Bottom_3,0.29383371152290766,0.0038727291657692205
2025-04-01,90,notional,-4383371.152290766,USD,0.0,0.07661087977597568,Bottom_3,0.29383371152290766,0.0038727291657692205
2025-04-01,90,commitment_fee,91010.39302981827,USD,0.25,0.07661087977597568,Bottom_3,0.29383371152290766,0.0038727291657692205
2025-04-01,90,facility_fee,25000.0,USD,0.25,0.07661087977597568,Bottom_3,0.29383371152290766,0.0038727291657692205
2025-07-01,181,float_reset,479498.44667546527,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.3384719324447388,0.048037310163849156
2025-07-01,181,notional,-4463822.092183112,USD,0.0,0.07661087977597568,Bottom_3,0.3384719324447388,0.048037310163849156
2025-07-01,181,commitment_fee,86430.68499926678,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.3384719324447388,0.048037310163849156
2025-07-01,181,facility_fee,25277.777777777777,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.3384719324447388,0.048037310163849156
2025-10-01,273,float_reset,535508.7093402385,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.36001768843383314,0.0726417802552668
2025-10-01,273,notional,-2154575.5989094363,USD,0.0,0.07661087977597568,Bottom_3,0.36001768843383314,0.0726417802552668
2025-10-01,273,commitment_fee,83152.05199942456,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.36001768843383314,0.0726417802552668
2025-10-01,273,facility_fee,25555.55555555555,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.36001768843383314,0.0726417802552668
2026-01-01,365,float_reset,563184.1260986833,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.3745703021296668,0.06306772483456774
2026-01-01,365,notional,-1455261.369583366,USD,0.0,0.07661087977597568,Bottom_3,0.3745703021296668,0.06306772483456774
2026-01-01,365,commitment_fee,80845.76726955416,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.3745703021296668,0.06306772483456774
2026-01-01,365,facility_fee,25555.55555555555,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.3745703021296668,0.06306772483456774
2026-04-01,455,float_reset,549483.9696901924,USD,0.25,0.07661087977597568,Bottom_3,0.35807499079058974,0.03270466383171063
2026-04-01,455,notional,1649531.1339077058,USD,0.0,0.07661087977597568,Bottom_3,0.35807499079058974,0.03270466383171063
2026-04-01,455,commitment_fee,79209.66919248397,USD,0.25,0.07661087977597568,Bottom_3,0.35807499079058974,0.03270466383171063
2026-04-01,455,facility_fee,25000.0,USD,0.25,0.07661087977597568,Bottom_3,0.35807499079058974,0.03270466383171063
2026-07-01,546,float_reset,507668.80712989287,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.31137838124882944,0.056204612005931666
2026-07-01,546,notional,4669660.95417603,USD,0.0,0.07661087977597568,Bottom_3,0.31137838124882944,0.056204612005931666
2026-07-01,546,commitment_fee,84083.15496139781,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.31137838124882944,0.056204612005931666
2026-07-01,546,facility_fee,25277.777777777777,USD,0.25277777777777777,0.07661087977597568,Bottom_3,0.31137838124882944,0.056204612005931666
2026-10-01,638,float_reset,428361.08477788133,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.24735346846145054,0.013207067607643657
2026-10-01,638,notional,6402491.2787378905,USD,0.0,0.07661087977597568,Bottom_3,0.24735346846145054,0.013207067607643657
2026-10-01,638,commitment_fee,92081.02071295433,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.24735346846145054,0.013207067607643657
2026-10-01,638,facility_fee,25555.55555555555,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.24735346846145054,0.013207067607643657
2027-01-01,730,float_reset,338383.89832650026,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.19401683370354986,0.005097317378036991
2027-01-01,730,notional,5333663.4757900685,USD,0.0,0.07661087977597568,Bottom_3,0.19401683370354986,0.005097317378036991
2027-01-01,730,notional,19401683.370354984,USD,0.0,0.07661087977597568,Bottom_3,0.19401683370354986,0.005097317378036991
2027-01-01,730,commitment_fee,99579.11958390272,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.19401683370354986,0.005097317378036991
2027-01-01,730,facility_fee,25555.55555555555,USD,0.25555555555555554,0.07661087977597568,Bottom_3,0.19401683370354986,0.005097317378036991
